country,sub-region,subregion_and_city,geo_type,date,driving,transit,walking
Ireland,Clare,Clare,sub-region,2020-01-13,0.0,,
Ireland,Clare,Clare,sub-region,2020-01-14,11.599999999999996,,
Ireland,Clare,Clare,sub-region,2020-01-15,10.97,,
Ireland,Clare,Clare,sub-region,2020-01-16,10.569999999999991,,
Ireland,Clare,Clare,sub-region,2020-01-17,15.629999999999995,,
Ireland,Clare,Clare,sub-region,2020-01-18,44.6,,
Ireland,Clare,Clare,sub-region,2020-01-19,38.87000000000001,,
Ireland,Clare,Clare,sub-region,2020-01-20,10.430000000000009,,
Ireland,Clare,Clare,sub-region,2020-01-21,11.329999999999998,,
Ireland,Clare,Clare,sub-region,2020-01-22,6.719999999999999,,
Ireland,Clare,Clare,sub-region,2020-01-23,8.370000000000005,,
Ireland,Clare,Clare,sub-region,2020-01-24,17.909999999999997,,
Ireland,Clare,Clare,sub-region,2020-01-25,52.16999999999999,,
Ireland,Clare,Clare,sub-region,2020-01-26,42.05000000000001,,
Ireland,Clare,Clare,sub-region,2020-01-27,9.049999999999997,,
Ireland,Clare,Clare,sub-region,2020-01-28,0.9399999999999976,,
Ireland,Clare,Clare,sub-region,2020-01-29,4.159999999999997,,
Ireland,Clare,Clare,sub-region,2020-01-30,2.6899999999999977,,
Ireland,Clare,Clare,sub-region,2020-01-31,26.29000000000001,,
Ireland,Clare,Clare,sub-region,2020-02-01,46.75,,
Ireland,Clare,Clare,sub-region,2020-02-02,37.84,,
Ireland,Clare,Clare,sub-region,2020-02-03,0.21999999999999886,,
Ireland,Clare,Clare,sub-region,2020-02-04,9.36,,
Ireland,Clare,Clare,sub-region,2020-02-05,7.519999999999996,,
Ireland,Clare,Clare,sub-region,2020-02-06,13.700000000000005,,
Ireland,Clare,Clare,sub-region,2020-02-07,34.21000000000001,,
Ireland,Clare,Clare,sub-region,2020-02-08,18.58,,
Ireland,Clare,Clare,sub-region,2020-02-09,22.480000000000004,,
Ireland,Clare,Clare,sub-region,2020-02-10,5.459999999999994,,
Ireland,Clare,Clare,sub-region,2020-02-11,11.599999999999996,,
Ireland,Clare,Clare,sub-region,2020-02-12,6.219999999999999,,
Ireland,Clare,Clare,sub-region,2020-02-13,5.959999999999994,,
Ireland,Clare,Clare,sub-region,2020-02-14,49.53,,
Ireland,Clare,Clare,sub-region,2020-02-15,48.41,,
Ireland,Clare,Clare,sub-region,2020-02-16,59.02000000000001,,
Ireland,Clare,Clare,sub-region,2020-02-17,48.90000000000001,,
Ireland,Clare,Clare,sub-region,2020-02-18,41.28999999999999,,
Ireland,Clare,Clare,sub-region,2020-02-19,47.25,,
Ireland,Clare,Clare,sub-region,2020-02-20,57.1,,
Ireland,Clare,Clare,sub-region,2020-02-21,60.86000000000002,,
Ireland,Clare,Clare,sub-region,2020-02-22,56.47,,
Ireland,Clare,Clare,sub-region,2020-02-23,50.83000000000001,,
Ireland,Clare,Clare,sub-region,2020-02-24,12.939999999999998,,
Ireland,Clare,Clare,sub-region,2020-02-25,8.780000000000001,,
Ireland,Clare,Clare,sub-region,2020-02-26,19.66,,
Ireland,Clare,Clare,sub-region,2020-02-27,13.569999999999993,,
Ireland,Clare,Clare,sub-region,2020-02-28,42.00999999999999,,
Ireland,Clare,Clare,sub-region,2020-02-29,0.09000000000000341,,
Ireland,Clare,Clare,sub-region,2020-03-01,51.55000000000001,,
Ireland,Clare,Clare,sub-region,2020-03-02,6.310000000000002,,
Ireland,Clare,Clare,sub-region,2020-03-03,22.17,,
Ireland,Clare,Clare,sub-region,2020-03-04,26.65000000000001,,
Ireland,Clare,Clare,sub-region,2020-03-05,25.75,,
Ireland,Clare,Clare,sub-region,2020-03-06,49.93000000000001,,
Ireland,Clare,Clare,sub-region,2020-03-07,49.75,,
Ireland,Clare,Clare,sub-region,2020-03-08,51.00999999999999,,
Ireland,Clare,Clare,sub-region,2020-03-09,12.939999999999998,,
Ireland,Clare,Clare,sub-region,2020-03-10,13.97,,
Ireland,Clare,Clare,sub-region,2020-03-11,16.61,,
Ireland,Clare,Clare,sub-region,2020-03-12,4.840000000000003,,
Ireland,Clare,Clare,sub-region,2020-03-13,9.489999999999997,,
Ireland,Clare,Clare,sub-region,2020-03-14,10.840000000000005,,
Ireland,Clare,Clare,sub-region,2020-03-15,17.819999999999993,,
Ireland,Clare,Clare,sub-region,2020-03-16,-16.480000000000004,,
Ireland,Clare,Clare,sub-region,2020-03-17,-32.379999999999995,,
Ireland,Clare,Clare,sub-region,2020-03-18,-31.03,,
Ireland,Clare,Clare,sub-region,2020-03-19,-31.569999999999997,,
Ireland,Clare,Clare,sub-region,2020-03-20,-26.65000000000001,,
Ireland,Clare,Clare,sub-region,2020-03-21,-43.48,,
Ireland,Clare,Clare,sub-region,2020-03-22,-5.6400000000000015,,
Ireland,Clare,Clare,sub-region,2020-03-23,-55.89,,
Ireland,Clare,Clare,sub-region,2020-03-24,-53.83,,
Ireland,Clare,Clare,sub-region,2020-03-25,-56.7,,
Ireland,Clare,Clare,sub-region,2020-03-26,-55.67,,
Ireland,Clare,Clare,sub-region,2020-03-27,-39.9,,
Ireland,Clare,Clare,sub-region,2020-03-28,-61.85,,
Ireland,Clare,Clare,sub-region,2020-03-29,-68.61,,
Ireland,Clare,Clare,sub-region,2020-03-30,-71.07,,
Ireland,Clare,Clare,sub-region,2020-03-31,-70.17,,
Ireland,Clare,Clare,sub-region,2020-04-01,-70.71000000000002,,
Ireland,Clare,Clare,sub-region,2020-04-02,-71.88,,
Ireland,Clare,Clare,sub-region,2020-04-03,-66.77000000000001,,
Ireland,Clare,Clare,sub-region,2020-04-04,-68.97,,
Ireland,Clare,Clare,sub-region,2020-04-05,-75.06,,
Ireland,Clare,Clare,sub-region,2020-04-06,-72.28,,
Ireland,Clare,Clare,sub-region,2020-04-07,-67.0,,
Ireland,Clare,Clare,sub-region,2020-04-08,-67.31,,
Ireland,Clare,Clare,sub-region,2020-04-09,-70.62,,
Ireland,Clare,Clare,sub-region,2020-04-10,-70.58,,
Ireland,Clare,Clare,sub-region,2020-04-11,-74.83,,
Ireland,Clare,Clare,sub-region,2020-04-12,-80.7,,
Ireland,Clare,Clare,sub-region,2020-04-13,-72.46000000000002,,
Ireland,Clare,Clare,sub-region,2020-04-14,-62.2,,
Ireland,Clare,Clare,sub-region,2020-04-15,-66.1,,
Ireland,Clare,Clare,sub-region,2020-04-16,-64.89,,
Ireland,Clare,Clare,sub-region,2020-04-17,-67.35,,
Ireland,Clare,Clare,sub-region,2020-04-18,-68.92,,
Ireland,Clare,Clare,sub-region,2020-04-19,-69.23,,
Ireland,Clare,Clare,sub-region,2020-04-20,-62.96,,
Ireland,Clare,Clare,sub-region,2020-04-21,-63.68,,
Ireland,Clare,Clare,sub-region,2020-04-22,-59.74,,
Ireland,Clare,Clare,sub-region,2020-04-23,-66.00999999999999,,
Ireland,Clare,Clare,sub-region,2020-04-24,-67.49000000000001,,
Ireland,Clare,Clare,sub-region,2020-04-25,-66.19,,
Ireland,Clare,Clare,sub-region,2020-04-26,-70.31,,
Ireland,Clare,Clare,sub-region,2020-04-27,-66.55,,
Ireland,Clare,Clare,sub-region,2020-04-28,-63.55,,
Ireland,Clare,Clare,sub-region,2020-04-29,-61.26,,
Ireland,Clare,Clare,sub-region,2020-04-30,-63.95,,
Ireland,Clare,Clare,sub-region,2020-05-01,-57.55,,
Ireland,Clare,Clare,sub-region,2020-05-02,-64.62,,
Ireland,Clare,Clare,sub-region,2020-05-03,-64.13,,
Ireland,Clare,Clare,sub-region,2020-05-04,-60.95,,
Ireland,Clare,Clare,sub-region,2020-05-05,-60.5,,
Ireland,Clare,Clare,sub-region,2020-05-06,-59.07,,
Ireland,Clare,Clare,sub-region,2020-05-07,-53.11,,
Ireland,Clare,Clare,sub-region,2020-05-08,-53.92,,
Ireland,Clare,Clare,sub-region,2020-05-09,-63.1,,
Ireland,Clare,Clare,sub-region,2020-05-10,-65.43,,
Ireland,Clare,Clare,sub-region,2020-05-13,-54.55,,
Ireland,Clare,Clare,sub-region,2020-05-14,-52.8,,
Ireland,Clare,Clare,sub-region,2020-05-15,-49.71,,
Ireland,Clare,Clare,sub-region,2020-05-16,-55.08,,
Ireland,Clare,Clare,sub-region,2020-05-17,-55.67,,
Ireland,Clare,Clare,sub-region,2020-05-18,-45.99,,
Ireland,Clare,Clare,sub-region,2020-05-19,-36.95,,
Ireland,Clare,Clare,sub-region,2020-05-20,-35.69,,
Ireland,Clare,Clare,sub-region,2020-05-21,-38.96,,
Ireland,Clare,Clare,sub-region,2020-05-22,-41.78,,
Ireland,Clare,Clare,sub-region,2020-05-23,-47.51,,
Ireland,Clare,Clare,sub-region,2020-05-24,-45.81,,
Ireland,Clare,Clare,sub-region,2020-05-25,-41.42,,
Ireland,Clare,Clare,sub-region,2020-05-26,-45.9,,
Ireland,Clare,Clare,sub-region,2020-05-27,-30.72,,
Ireland,Clare,Clare,sub-region,2020-05-28,-20.91,,
Ireland,Clare,Clare,sub-region,2020-05-29,-31.97,,
Ireland,Clare,Clare,sub-region,2020-05-30,-38.69,,
Ireland,Clare,Clare,sub-region,2020-05-31,-31.53,,
Ireland,Clare,Clare,sub-region,2020-06-01,-27.319999999999997,,
Ireland,Clare,Clare,sub-region,2020-06-02,-27.450000000000006,,
Ireland,Clare,Clare,sub-region,2020-06-03,-33.68000000000001,,
Ireland,Clare,Clare,sub-region,2020-06-04,-34.44,,
Ireland,Clare,Clare,sub-region,2020-06-05,-30.319999999999997,,
Ireland,Clare,Clare,sub-region,2020-06-06,-23.599999999999994,,
Ireland,Clare,Clare,sub-region,2020-06-07,-14.239999999999995,,
Ireland,Clare,Clare,sub-region,2020-06-08,-11.909999999999995,,
Ireland,Clare,Clare,sub-region,2020-06-09,-20.56,,
Ireland,Clare,Clare,sub-region,2020-06-10,-2.2399999999999953,,
Ireland,Clare,Clare,sub-region,2020-06-11,-17.11,,
Ireland,Clare,Clare,sub-region,2020-06-12,-13.97,,
Ireland,Clare,Clare,sub-region,2020-06-13,-12.049999999999995,,
Ireland,Clare,Clare,sub-region,2020-06-14,-11.420000000000002,,
Ireland,Clare,Clare,sub-region,2020-06-15,-7.700000000000002,,
Ireland,Clare,Clare,sub-region,2020-06-16,-11.239999999999995,,
Ireland,Clare,Clare,sub-region,2020-06-17,2.019999999999996,,
Ireland,Clare,Clare,sub-region,2020-06-18,3.1299999999999955,,
Ireland,Clare,Clare,sub-region,2020-06-19,1.8799999999999957,,
Ireland,Clare,Clare,sub-region,2020-06-20,-5.549999999999998,,
Ireland,Clare,Clare,sub-region,2020-06-21,6.269999999999996,,
Ireland,Clare,Clare,sub-region,2020-06-22,-8.909999999999998,,
Ireland,Clare,Clare,sub-region,2020-06-23,-4.6099999999999985,,
Ireland,Clare,Clare,sub-region,2020-06-24,7.170000000000003,,
Ireland,Clare,Clare,sub-region,2020-06-25,27.54000000000001,,
Ireland,Clare,Clare,sub-region,2020-06-26,10.700000000000003,,
Ireland,Clare,Clare,sub-region,2020-06-27,13.260000000000005,,
Ireland,Clare,Clare,sub-region,2020-06-28,26.959999999999994,,
Ireland,Clare,Clare,sub-region,2020-06-29,21.629999999999995,,
Ireland,Clare,Clare,sub-region,2020-06-30,30.94,,
Ireland,Clare,Clare,sub-region,2020-07-01,47.65000000000001,,
Ireland,Clare,Clare,sub-region,2020-07-02,65.56,,
Ireland,Clare,Clare,sub-region,2020-07-03,68.16,,
Ireland,Clare,Clare,sub-region,2020-07-04,90.91,,
Ireland,Clare,Clare,sub-region,2020-07-05,96.06,,
Ireland,Clare,Clare,sub-region,2020-07-06,72.00999999999998,,
Ireland,Clare,Clare,sub-region,2020-07-07,63.99000000000001,,
Ireland,Clare,Clare,sub-region,2020-07-08,62.47,,
Ireland,Clare,Clare,sub-region,2020-07-09,86.25,,
Ireland,Clare,Clare,sub-region,2020-07-10,109.72,,
Ireland,Clare,Clare,sub-region,2020-07-11,153.29,,
Ireland,Clare,Clare,sub-region,2020-07-12,163.82,,
Ireland,Clare,Clare,sub-region,2020-07-13,113.12,,
Ireland,Clare,Clare,sub-region,2020-07-14,100.54,,
Ireland,Clare,Clare,sub-region,2020-07-15,110.12,,
Ireland,Clare,Clare,sub-region,2020-07-16,105.46,,
Ireland,Clare,Clare,sub-region,2020-07-17,138.47,,
Ireland,Clare,Clare,sub-region,2020-07-18,175.91000000000003,,
Ireland,Clare,Clare,sub-region,2020-07-19,232.38,,
Ireland,Clare,Clare,sub-region,2020-07-20,163.68,,
Ireland,Clare,Clare,sub-region,2020-07-21,153.74,,
Ireland,Clare,Clare,sub-region,2020-07-22,134.26,,
Ireland,Clare,Clare,sub-region,2020-07-23,129.56,,
Ireland,Clare,Clare,sub-region,2020-07-24,133.99,,
Ireland,Clare,Clare,sub-region,2020-07-25,153.96,,
Ireland,Clare,Clare,sub-region,2020-07-26,188.13,,
Ireland,Clare,Clare,sub-region,2020-07-27,177.43,,
Ireland,Clare,Clare,sub-region,2020-07-28,169.64,,
Ireland,Clare,Clare,sub-region,2020-07-29,183.79,,
Ireland,Clare,Clare,sub-region,2020-07-30,168.64999999999995,,
Ireland,Clare,Clare,sub-region,2020-07-31,199.51,,
Ireland,Clare,Clare,sub-region,2020-08-01,214.42,,
Ireland,Clare,Clare,sub-region,2020-08-02,261.67,,
Ireland,Clare,Clare,sub-region,2020-08-03,289.3,,
Ireland,Clare,Clare,sub-region,2020-08-04,201.93,,
Ireland,Clare,Clare,sub-region,2020-08-05,185.49,,
Ireland,Clare,Clare,sub-region,2020-08-06,223.11,,
Ireland,Clare,Clare,sub-region,2020-08-07,193.06,,
Ireland,Clare,Clare,sub-region,2020-08-08,212.67,,
Ireland,Clare,Clare,sub-region,2020-08-09,249.89,,
Ireland,Clare,Clare,sub-region,2020-08-10,219.39,,
Ireland,Clare,Clare,sub-region,2020-08-11,220.91000000000003,,
Ireland,Clare,Clare,sub-region,2020-08-12,239.86,,
Ireland,Clare,Clare,sub-region,2020-08-13,193.24,,
Ireland,Clare,Clare,sub-region,2020-08-14,171.16000000000003,,
Ireland,Clare,Clare,sub-region,2020-08-15,173.85000000000005,,
Ireland,Clare,Clare,sub-region,2020-08-16,188.58,,
Ireland,Clare,Clare,sub-region,2020-08-17,163.41000000000003,,
Ireland,Clare,Clare,sub-region,2020-08-18,182.71,,
Ireland,Clare,Clare,sub-region,2020-08-19,146.71,,
Ireland,Clare,Clare,sub-region,2020-08-20,114.69,,
Ireland,Clare,Clare,sub-region,2020-08-21,132.29,,
Ireland,Clare,Clare,sub-region,2020-08-22,144.33,,
Ireland,Clare,Clare,sub-region,2020-08-23,154.86,,
Ireland,Clare,Clare,sub-region,2020-08-24,135.92,,
Ireland,Clare,Clare,sub-region,2020-08-25,101.88,,
Ireland,Clare,Clare,sub-region,2020-08-26,130.77,,
Ireland,Clare,Clare,sub-region,2020-08-27,109.94,,
Ireland,Clare,Clare,sub-region,2020-08-28,118.23,,
Ireland,Clare,Clare,sub-region,2020-08-29,147.51,,
Ireland,Clare,Clare,sub-region,2020-08-30,155.44,,
Ireland,Clare,Clare,sub-region,2020-08-31,92.7,,
Ireland,Clare,Clare,sub-region,2020-09-01,76.49000000000002,,
Ireland,Clare,Clare,sub-region,2020-09-02,65.88,,
Ireland,Clare,Clare,sub-region,2020-09-03,73.97999999999998,,
Ireland,Clare,Clare,sub-region,2020-09-04,99.1,,
Ireland,Clare,Clare,sub-region,2020-09-05,102.24,,
Ireland,Clare,Clare,sub-region,2020-09-06,112.09,,
Ireland,Clare,Clare,sub-region,2020-09-07,54.31999999999999,,
Ireland,Clare,Clare,sub-region,2020-09-08,60.55000000000001,,
Ireland,Clare,Clare,sub-region,2020-09-09,67.25999999999999,,
Ireland,Clare,Clare,sub-region,2020-09-10,61.66999999999999,,
Ireland,Clare,Clare,sub-region,2020-09-11,59.16,,
Ireland,Clare,Clare,sub-region,2020-09-12,87.94999999999997,,
Ireland,Clare,Clare,sub-region,2020-09-13,120.51,,
Ireland,Clare,Clare,sub-region,2020-09-14,67.58000000000001,,
Ireland,Clare,Clare,sub-region,2020-09-15,72.32,,
Ireland,Clare,Clare,sub-region,2020-09-16,80.38999999999999,,
Ireland,Clare,Clare,sub-region,2020-09-17,84.15,,
Ireland,Clare,Clare,sub-region,2020-09-18,94.27,,
Ireland,Clare,Clare,sub-region,2020-09-19,109.81,,
Ireland,Clare,Clare,sub-region,2020-09-20,115.94,,
Ireland,Clare,Clare,sub-region,2020-09-21,42.94999999999999,,
Ireland,Clare,Clare,sub-region,2020-09-22,43.93000000000001,,
Ireland,Clare,Clare,sub-region,2020-09-23,48.44999999999999,,
Ireland,Clare,Clare,sub-region,2020-09-24,36.09,,
Ireland,Clare,Clare,sub-region,2020-09-25,63.46000000000001,,
Ireland,Clare,Clare,sub-region,2020-09-26,58.88999999999999,,
Ireland,Clare,Clare,sub-region,2020-09-27,65.07,,
Ireland,Clare,Clare,sub-region,2020-09-28,13.349999999999996,,
Ireland,Clare,Clare,sub-region,2020-09-29,5.3700000000000045,,
Ireland,Clare,Clare,sub-region,2020-09-30,4.6099999999999985,,
Ireland,Clare,Clare,sub-region,2020-10-01,-1.2999999999999972,,
Ireland,Clare,Clare,sub-region,2020-10-02,9.36,,
Ireland,Clare,Clare,sub-region,2020-10-03,32.870000000000005,,
Ireland,Clare,Clare,sub-region,2020-10-04,3.1800000000000064,,
Ireland,Clare,Clare,sub-region,2020-10-05,-12.629999999999995,,
Ireland,Clare,Clare,sub-region,2020-10-06,-12.230000000000004,,
Ireland,Clare,Clare,sub-region,2020-10-07,-24.629999999999995,,
Ireland,Clare,Clare,sub-region,2020-10-08,-28.120000000000005,,
Ireland,Clare,Clare,sub-region,2020-10-09,-18.989999999999995,,
Ireland,Clare,Clare,sub-region,2020-10-10,-36.5,,
Ireland,Clare,Clare,sub-region,2020-10-11,-22.569999999999997,,
Ireland,Clare,Clare,sub-region,2020-10-12,-45.59,,
Ireland,Clare,Clare,sub-region,2020-10-13,-38.6,,
Ireland,Clare,Clare,sub-region,2020-10-14,-31.709999999999994,,
Ireland,Clare,Clare,sub-region,2020-10-15,-33.230000000000004,,
Ireland,Clare,Clare,sub-region,2020-10-16,-33.31999999999999,,
Ireland,Clare,Clare,sub-region,2020-10-17,-28.53,,
Ireland,Clare,Clare,sub-region,2020-10-18,-33.14,,
Ireland,Clare,Clare,sub-region,2020-10-19,-36.14,,
Ireland,Clare,Clare,sub-region,2020-10-20,-35.51000000000001,,
Ireland,Clare,Clare,sub-region,2020-10-21,-33.72,,
Ireland,Clare,Clare,sub-region,2020-10-22,-43.75,,
Ireland,Clare,Clare,sub-region,2020-10-23,-47.51,,
Ireland,Clare,Clare,sub-region,2020-10-24,-52.08,,
Ireland,Clare,Clare,sub-region,2020-10-25,-59.16,,
Ireland,Clare,Clare,sub-region,2020-10-26,-52.89,,
Ireland,Clare,Clare,sub-region,2020-10-27,-47.47,,
Ireland,Clare,Clare,sub-region,2020-10-28,-45.28,,
Ireland,Clare,Clare,sub-region,2020-10-29,-50.43,,
Ireland,Clare,Clare,sub-region,2020-10-30,-50.2,,
Ireland,Clare,Clare,sub-region,2020-10-31,-52.26,,
Ireland,Clare,Clare,sub-region,2020-11-01,-58.93,,
Ireland,Clare,Clare,sub-region,2020-11-02,-50.96,,
Ireland,Clare,Clare,sub-region,2020-11-03,-48.37,,
Ireland,Clare,Clare,sub-region,2020-11-04,-45.23,,
Ireland,Clare,Clare,sub-region,2020-11-05,-47.51,,
Ireland,Clare,Clare,sub-region,2020-11-06,-46.93,,
Ireland,Clare,Clare,sub-region,2020-11-07,-55.84,,
Ireland,Clare,Clare,sub-region,2020-11-08,-49.4,,
Ireland,Clare,Clare,sub-region,2020-11-09,-48.77,,
Ireland,Clare,Clare,sub-region,2020-11-10,-51.68,,
Ireland,Clare,Clare,sub-region,2020-11-11,-54.81,,
Ireland,Clare,Clare,sub-region,2020-11-12,-45.77,,
Ireland,Clare,Clare,sub-region,2020-11-13,-38.51,,
Ireland,Clare,Clare,sub-region,2020-11-14,-51.32,,
Ireland,Clare,Clare,sub-region,2020-11-15,-55.98,,
Ireland,Clare,Clare,sub-region,2020-11-16,-45.54,,
Ireland,Clare,Clare,sub-region,2020-11-17,-46.39,,
Ireland,Clare,Clare,sub-region,2020-11-18,-46.66,,
Ireland,Clare,Clare,sub-region,2020-11-19,-45.05,,
Ireland,Clare,Clare,sub-region,2020-11-20,-46.48,,
Ireland,Clare,Clare,sub-region,2020-11-21,-55.26,,
Ireland,Clare,Clare,sub-region,2020-11-22,-46.66,,
Ireland,Clare,Clare,sub-region,2020-11-23,-49.35,,
Ireland,Clare,Clare,sub-region,2020-11-24,-50.25,,
Ireland,Clare,Clare,sub-region,2020-11-25,-42.77,,
Ireland,Clare,Clare,sub-region,2020-11-26,-42.14,,
Ireland,Clare,Clare,sub-region,2020-11-27,-43.3,,
Ireland,Clare,Clare,sub-region,2020-11-28,-47.92,,
Ireland,Clare,Clare,sub-region,2020-11-29,-46.39,,
Ireland,Clare,Clare,sub-region,2020-11-30,-41.96,,
Ireland,Clare,Clare,sub-region,2020-12-01,-37.8,,
Ireland,Clare,Clare,sub-region,2020-12-02,-32.56,,
Ireland,Clare,Clare,sub-region,2020-12-03,-26.33,,
Ireland,Clare,Clare,sub-region,2020-12-04,-21.90000000000001,,
Ireland,Clare,Clare,sub-region,2020-12-05,-28.120000000000005,,
Ireland,Clare,Clare,sub-region,2020-12-06,-42.14,,
Ireland,Clare,Clare,sub-region,2020-12-07,-35.83,,
Ireland,Clare,Clare,sub-region,2020-12-08,-31.8,,
Ireland,Clare,Clare,sub-region,2020-12-09,-34.709999999999994,,
Ireland,Clare,Clare,sub-region,2020-12-10,-37.35,,
Ireland,Clare,Clare,sub-region,2020-12-11,-29.239999999999995,,
Ireland,Clare,Clare,sub-region,2020-12-12,-32.15000000000001,,
Ireland,Clare,Clare,sub-region,2020-12-13,-45.95,,
Ireland,Clare,Clare,sub-region,2020-12-14,-33.5,,
Ireland,Clare,Clare,sub-region,2020-12-15,-27.54000000000001,,
Ireland,Clare,Clare,sub-region,2020-12-16,-35.51000000000001,,
Ireland,Clare,Clare,sub-region,2020-12-17,-37.44,,
Ireland,Clare,Clare,sub-region,2020-12-18,-22.97,,
Ireland,Clare,Clare,sub-region,2020-12-19,-23.29000000000001,,
Ireland,Clare,Clare,sub-region,2020-12-20,-34.08,,
Ireland,Clare,Clare,sub-region,2020-12-21,-25.44,,
Ireland,Clare,Clare,sub-region,2020-12-22,-27.77,,
Ireland,Clare,Clare,sub-region,2020-12-23,-21.14,,
Ireland,Clare,Clare,sub-region,2020-12-24,-57.14,,
Ireland,Clare,Clare,sub-region,2020-12-25,-75.19,,
Ireland,Clare,Clare,sub-region,2020-12-26,-49.57,,
Ireland,Clare,Clare,sub-region,2020-12-27,-44.74,,
Ireland,Clare,Clare,sub-region,2020-12-28,-34.480000000000004,,
Ireland,Clare,Clare,sub-region,2020-12-29,-35.65000000000001,,
Ireland,Clare,Clare,sub-region,2020-12-30,-26.02,,
Ireland,Clare,Clare,sub-region,2020-12-31,-45.54,,
Ireland,Clare,Clare,sub-region,2021-01-01,-59.07,,
Ireland,Clare,Clare,sub-region,2021-01-02,-54.14,,
Ireland,Clare,Clare,sub-region,2021-01-03,-52.89,,
Ireland,Clare,Clare,sub-region,2021-01-04,-57.99,,
Ireland,Clare,Clare,sub-region,2021-01-05,-52.98,,
Ireland,Clare,Clare,sub-region,2021-01-06,-51.9,,
Ireland,Clare,Clare,sub-region,2021-01-07,-56.16,,
Ireland,Clare,Clare,sub-region,2021-01-08,-54.1,,
Ireland,Clare,Clare,sub-region,2021-01-09,-54.55,,
Ireland,Clare,Clare,sub-region,2021-01-10,-57.19,,
Ireland,Clare,Clare,sub-region,2021-01-11,-67.17,,
Ireland,Clare,Clare,sub-region,2021-01-12,-58.13,,
Ireland,Clare,Clare,sub-region,2021-01-13,-58.26,,
Ireland,Clare,Clare,sub-region,2021-01-14,-54.86,,
Ireland,Clare,Clare,sub-region,2021-01-15,-52.8,,
Ireland,Clare,Clare,sub-region,2021-01-16,-55.35,,
Ireland,Clare,Clare,sub-region,2021-01-17,-60.95,,
Ireland,Clare,Clare,sub-region,2021-01-18,-59.87,,
Ireland,Clare,Clare,sub-region,2021-01-19,-60.55,,
Ireland,Clare,Clare,sub-region,2021-01-20,-61.26,,
Ireland,Clare,Clare,sub-region,2021-01-21,-60.41,,
Ireland,Clare,Clare,sub-region,2021-01-22,-55.31,,
Ireland,Clare,Clare,sub-region,2021-01-23,-56.78,,
Ireland,Clare,Clare,sub-region,2021-01-24,-60.9,,
Ireland,Clare,Clare,sub-region,2021-01-25,-60.86,,
Ireland,Clare,Clare,sub-region,2021-01-26,-58.08,,
Ireland,Clare,Clare,sub-region,2021-01-27,-52.98,,
Ireland,Clare,Clare,sub-region,2021-01-28,-48.95,,
Ireland,Clare,Clare,sub-region,2021-01-29,-49.13,,
Ireland,Clare,Clare,sub-region,2021-01-30,-56.43,,
Ireland,Clare,Clare,sub-region,2021-01-31,-60.14,,
Ireland,Clare,Clare,sub-region,2021-02-01,-59.74,,
Ireland,Clare,Clare,sub-region,2021-02-02,-58.08,,
Ireland,Clare,Clare,sub-region,2021-02-03,-57.19,,
Ireland,Clare,Clare,sub-region,2021-02-04,-55.71,,
Ireland,Clare,Clare,sub-region,2021-02-05,-50.47,,
Ireland,Clare,Clare,sub-region,2021-02-06,-51.9,,
Ireland,Clare,Clare,sub-region,2021-02-07,-62.61,,
Ireland,Clare,Clare,sub-region,2021-02-08,-54.77,,
Ireland,Clare,Clare,sub-region,2021-02-09,-56.2,,
Ireland,Clare,Clare,sub-region,2021-02-10,-53.02,,
Ireland,Clare,Clare,sub-region,2021-02-11,-55.84,,
Ireland,Clare,Clare,sub-region,2021-02-12,-56.02,,
Ireland,Clare,Clare,sub-region,2021-02-13,-55.13,,
Ireland,Clare,Clare,sub-region,2021-02-14,-50.02,,
Ireland,Clare,Clare,sub-region,2021-02-15,-49.17,,
Ireland,Clare,Clare,sub-region,2021-02-16,-50.87,,
Ireland,Clare,Clare,sub-region,2021-02-17,-52.58,,
Ireland,Clare,Clare,sub-region,2021-02-18,-49.48,,
Ireland,Clare,Clare,sub-region,2021-02-19,-49.71,,
Ireland,Clare,Clare,sub-region,2021-02-20,-51.63,,
Ireland,Clare,Clare,sub-region,2021-02-21,-46.26,,
Ireland,Clare,Clare,sub-region,2021-02-22,-52.4,,
Ireland,Clare,Clare,sub-region,2021-02-23,-54.72,,
Ireland,Clare,Clare,sub-region,2021-02-24,-53.38,,
Ireland,Clare,Clare,sub-region,2021-02-25,-48.59,,
Ireland,Clare,Clare,sub-region,2021-02-26,-46.89,,
Ireland,Clare,Clare,sub-region,2021-02-27,-40.62,,
Ireland,Clare,Clare,sub-region,2021-02-28,-44.78,,
Ireland,Clare,Clare,sub-region,2021-03-01,-48.59,,
Ireland,Clare,Clare,sub-region,2021-03-02,-47.42,,
Ireland,Clare,Clare,sub-region,2021-03-03,-51.86,,
Ireland,Clare,Clare,sub-region,2021-03-04,-52.98,,
Ireland,Clare,Clare,sub-region,2021-03-05,-44.78,,
Ireland,Clare,Clare,sub-region,2021-03-06,-45.23,,
Ireland,Clare,Clare,sub-region,2021-03-07,-51.86,,
Ireland,Clare,Clare,sub-region,2021-03-08,-55.4,,
Ireland,Clare,Clare,sub-region,2021-03-09,-47.02,,
Ireland,Clare,Clare,sub-region,2021-03-10,-46.04,,
Ireland,Clare,Clare,sub-region,2021-03-11,-45.63,,
Ireland,Clare,Clare,sub-region,2021-03-13,-46.8,,
Ireland,Clare,Clare,sub-region,2021-03-14,-60.1,,
Ireland,Clare,Clare,sub-region,2021-03-15,-50.16,,
